QuestionID,TextoPergunta,RotuloPT_auto
Q052,A expectativa de início do ciclo de cortes na Selic em 2026 influenciou de alguma forma as alocações dos seus clientes?,Outro
Q053,Houve alteração no sentimento de seus clientes em relação à renda variável após a temporada de resultados do 2º trimestre?,"Não, permaneceram neutros"
Q053,Houve alteração no sentimento de seus clientes em relação à renda variável após a temporada de resultados do 2º trimestre?,"Sim, ficaram mais neutros"
Q053,Houve alteração no sentimento de seus clientes em relação à renda variável após a temporada de resultados do 2º trimestre?,"Sim, ficaram mais otimistas"
Q053,Houve alteração no sentimento de seus clientes em relação à renda variável após a temporada de resultados do 2º trimestre?,"Não, permaneceram otimistas"
Q053,Houve alteração no sentimento de seus clientes em relação à renda variável após a temporada de resultados do 2º trimestre?,"Sim, ficaram mais pessimistas"
Q053,Houve alteração no sentimento de seus clientes em relação à renda variável após a temporada de resultados do 2º trimestre?,"Não, permaneceram pessimistas"
Q054,A expectativa da retomada do ciclo de cortes de juros nos EUA está influenciando de alguma forma as alocações dos seus clientes?,"Não, mantiveram a estratégia anterior"
Q054,A expectativa da retomada do ciclo de cortes de juros nos EUA está influenciando de alguma forma as alocações dos seus clientes?,"Sim, estão aumentando exposição em renda variável local"
Q054,A expectativa da retomada do ciclo de cortes de juros nos EUA está influenciando de alguma forma as alocações dos seus clientes?,"Sim, estão aumentando exposição em renda variável internacional"
Q054,A expectativa da retomada do ciclo de cortes de juros nos EUA está influenciando de alguma forma as alocações dos seus clientes?,Outro
Q054,A expectativa da retomada do ciclo de cortes de juros nos EUA está influenciando de alguma forma as alocações dos seus clientes?,"Sim, estão se posicionando no mercado de moedas (ex.: comprando moedas de mercados emergentes)"
Q055,O recém-aprovado PL que irá introduzir a tributação de 10% na fonte sobre dividendos acima de R$ 50 mil por mês alterou a visão dos seus clientes?,"Não, mantiveram a estratégia anterior"
Q055,O recém-aprovado PL que irá introduzir a tributação de 10% na fonte sobre dividendos acima de R$ 50 mil por mês alterou a visão dos seus clientes?,"Não, a maioria não percebeu ou entendeu a mudança"
Q055,O recém-aprovado PL que irá introduzir a tributação de 10% na fonte sobre dividendos acima de R$ 50 mil por mês alterou a visão dos seus clientes?,"Sim, aumentou o interesse por investimentos isentos (ex: FIIs, LCI/LCA)"
Q055,O recém-aprovado PL que irá introduzir a tributação de 10% na fonte sobre dividendos acima de R$ 50 mil por mês alterou a visão dos seus clientes?,"Não, os meus clientes não são impactados"
Q055,O recém-aprovado PL que irá introduzir a tributação de 10% na fonte sobre dividendos acima de R$ 50 mil por mês alterou a visão dos seus clientes?,"Sim, reduziu o interesse por ações"
Q055,O recém-aprovado PL que irá introduzir a tributação de 10% na fonte sobre dividendos acima de R$ 50 mil por mês alterou a visão dos seus clientes?,Outro
Q056,Você utiliza ferramentas de Inteligência Artificial para avaliar ou apoiar decisões de investimento?,"Ainda não utilizo, mas pretendo aprender mais sobre o assunto"
Q056,Você utiliza ferramentas de Inteligência Artificial para avaliar ou apoiar decisões de investimento?,"Sim, tenho interesse e estou começando a explorar o tema"
Q056,Você utiliza ferramentas de Inteligência Artificial para avaliar ou apoiar decisões de investimento?,"Sim, já utilizo regularmente ferramentas de IA no meu dia a dia"
Q056,Você utiliza ferramentas de Inteligência Artificial para avaliar ou apoiar decisões de investimento?,"Não, ainda vejo pouca aplicação prática para o meu trabalho"
Q057,Qual é a alocação dos seus clientes em ações de empresas endividadas?,<5%
Q057,Qual é a alocação dos seus clientes em ações de empresas endividadas?,5-10%
Q057,Qual é a alocação dos seus clientes em ações de empresas endividadas?,11-20%
Q057,Qual é a alocação dos seus clientes em ações de empresas endividadas?,21-30%
Q057,Qual é a alocação dos seus clientes em ações de empresas endividadas?,51-75%
Q057,Qual é a alocação dos seus clientes em ações de empresas endividadas?,31-50%
Q058,A partir de qual nível da taxa Selic seus clientes aumentariam alocação em renda variável?,10%
Q058,A partir de qual nível da taxa Selic seus clientes aumentariam alocação em renda variável?,12%
Q058,A partir de qual nível da taxa Selic seus clientes aumentariam alocação em renda variável?,11%
Q058,A partir de qual nível da taxa Selic seus clientes aumentariam alocação em renda variável?,14%
Q058,A partir de qual nível da taxa Selic seus clientes aumentariam alocação em renda variável?,9%
Q058,A partir de qual nível da taxa Selic seus clientes aumentariam alocação em renda variável?,13%
Q058,A partir de qual nível da taxa Selic seus clientes aumentariam alocação em renda variável?,<8%
Q058,A partir de qual nível da taxa Selic seus clientes aumentariam alocação em renda variável?,8%
Q059,"Os eventos recentes e volatilidade no crédito privado, alteraram as perspectivas de alocação em renda variavel e outras classes de risco, com seus clientes?","Nao, seguem inalteradas"
Q059,"Os eventos recentes e volatilidade no crédito privado, alteraram as perspectivas de alocação em renda variavel e outras classes de risco, com seus clientes?","Sim, diminuíram o apetite para outras classes de ativos"
Q059,"Os eventos recentes e volatilidade no crédito privado, alteraram as perspectivas de alocação em renda variavel e outras classes de risco, com seus clientes?","Sim, aumentaram o apetite para outras classes de ativos"
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Entre 190 e 200 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Entre 200 e 210 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Entre 180 e 190 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Entre 170 mil e 190 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Entre 170 mil e 180 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Acima de 210 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Entre 160 mil e 170 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Entre 150 mil e 170 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Entre 150 mil e 160 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Entre 140 mil e 150 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Abaixo de 140 mil pontos
Q060,Qual o nível que você espera que o Ibovespa atinja ao fim de 2026?,Abaixo de 150 mil pontos
Q061,Os clientes estão alterando suas perspectivas de alocação em meio aos recentes anúncios de dividendos em antecipação à lei da reforma do Imposto de Renda?,"Sim, houve algum interesse, mas sem mudanças relevantes na alocação"
Q061,Os clientes estão alterando suas perspectivas de alocação em meio aos recentes anúncios de dividendos em antecipação à lei da reforma do Imposto de Renda?,"Ainda não, mas pode influenciar mais adiante"
Q061,Os clientes estão alterando suas perspectivas de alocação em meio aos recentes anúncios de dividendos em antecipação à lei da reforma do Imposto de Renda?,"Não, não houve e não deve haver impacto nas decisões de alocação"
Q061,Os clientes estão alterando suas perspectivas de alocação em meio aos recentes anúncios de dividendos em antecipação à lei da reforma do Imposto de Renda?,"Sim, os clientes aumentaram a alocação em ações de companhias que já anteciparam ou devem antecipar dividendos"
Q062,Quais características na renda variável que seus clientes estão mais interessados em investir neste momento?2,Ações defensivas
Q062,Quais características na renda variável que seus clientes estão mais interessados em investir neste momento?2,Ações com sólida geração de caixa e TIR elevada
Q062,Quais características na renda variável que seus clientes estão mais interessados em investir neste momento?2,Ações com uma forte dinâmica de lucros
Q062,Quais características na renda variável que seus clientes estão mais interessados em investir neste momento?2,Ações com baixa alavancagem financeira
Q062,Quais características na renda variável que seus clientes estão mais interessados em investir neste momento?2,Ações dolarizadas
Q062,Quais características na renda variável que seus clientes estão mais interessados em investir neste momento?2,Ações cíclicas
Q063,O cenário eleitoral de 2026 já está influenciando no posicionamento de seus clientes?,"Ainda não, mas deve ganhar força nos próximos meses"
Q063,O cenário eleitoral de 2026 já está influenciando no posicionamento de seus clientes?,"Sim, há algum movimento, mas ainda sem mudanças relevantes no posicionamento"
Q063,O cenário eleitoral de 2026 já está influenciando no posicionamento de seus clientes?,"Sim, os clientes já estão se posicionando de forma relevante pensando nas eleições de 2026"
Q063,O cenário eleitoral de 2026 já está influenciando no posicionamento de seus clientes?,O cenário eleitoral não deve impactar o posicionamento dos meus clientes
Q064,"Como você avalia a evolução do interesse dos clientes por fundos passivos (fundos de investimento que acompanham um índice de mercado, replicando sua composição) nos últimos meses/anos?",Permaneceu estável
Q064,"Como você avalia a evolução do interesse dos clientes por fundos passivos (fundos de investimento que acompanham um índice de mercado, replicando sua composição) nos últimos meses/anos?","Cresceu, mas em pequena intensidade"
Q064,"Como você avalia a evolução do interesse dos clientes por fundos passivos (fundos de investimento que acompanham um índice de mercado, replicando sua composição) nos últimos meses/anos?",Cresceu de forma consistente e relevante
Q064,"Como você avalia a evolução do interesse dos clientes por fundos passivos (fundos de investimento que acompanham um índice de mercado, replicando sua composição) nos últimos meses/anos?",Não possuo percepção clara
Q064,"Como você avalia a evolução do interesse dos clientes por fundos passivos (fundos de investimento que acompanham um índice de mercado, replicando sua composição) nos últimos meses/anos?",Diminuiu
Q065,Como você avalia a evolução do interesse dos clientes por fundos ativos nos últimos meses/anos?,Permaneceu estável
Q065,Como você avalia a evolução do interesse dos clientes por fundos ativos nos últimos meses/anos?,"Cresceu, mas em pequena intensidade"
Q065,Como você avalia a evolução do interesse dos clientes por fundos ativos nos últimos meses/anos?,Não possuo percepção clara
Q065,Como você avalia a evolução do interesse dos clientes por fundos ativos nos últimos meses/anos?,Diminuiu
Q065,Como você avalia a evolução do interesse dos clientes por fundos ativos nos últimos meses/anos?,Cresceu de forma consistente e relevante
Q066,Em qual nível você acha que a taxa Selic estará no final de 2026?,Entre 12% e 13%
Q066,Em qual nível você acha que a taxa Selic estará no final de 2026?,Entre 13% e 14%
Q066,Em qual nível você acha que a taxa Selic estará no final de 2026?,Entre 11% e 12%
Q066,Em qual nível você acha que a taxa Selic estará no final de 2026?,Entre 14% e 15%
Q066,Em qual nível você acha que a taxa Selic estará no final de 2026?,Acima de 15%
Q067,Como você avalia o desempenho das carteiras de seus clientes durante a recente alta da bolsa brasileira?,"Os clientes capturaram a alta, com performance em linha com o Ibovespa"
Q067,Como você avalia o desempenho das carteiras de seus clientes durante a recente alta da bolsa brasileira?,Os clientes tinham baixa exposição à renda variável brasileira e aproveitaram pouco a alta
Q067,Como você avalia o desempenho das carteiras de seus clientes durante a recente alta da bolsa brasileira?,"Os clientes tiveram desempenho acima do Ibovespa, aproveitando bem a alta"
Q067,Como você avalia o desempenho das carteiras de seus clientes durante a recente alta da bolsa brasileira?,Não possuo percepção clara
Q067,Como você avalia o desempenho das carteiras de seus clientes durante a recente alta da bolsa brasileira?,"Os clientes estavam expostos à renda variável, mas em ativos que apresentaram desempenho mais fraco, abaixo do Ibovespa"
Q068,"Nessa mesma linha, com a forte alta recente da Bolsa, como você avalia a atratividade das ações brasileiras no momento?","Acredito que ficaram um pouco mais caras, mas ainda vejo valor"
Q068,"Nessa mesma linha, com a forte alta recente da Bolsa, como você avalia a atratividade das ações brasileiras no momento?",Acredito que continuam muito atrativas
Q068,"Nessa mesma linha, com a forte alta recente da Bolsa, como você avalia a atratividade das ações brasileiras no momento?","Considero que ficaram caras após a alta, com pouca atratividade"
Q068,"Nessa mesma linha, com a forte alta recente da Bolsa, como você avalia a atratividade das ações brasileiras no momento?",Não tenho percepção clara
Q069,Como a recente escalada da guerra no Oriente Médio e o aumento do preço do petróleo estão impactando as decisões de alocação de seus clientes?,Ainda não houve impacto relevante nas decisões dos clientes
Q069,Como a recente escalada da guerra no Oriente Médio e o aumento do preço do petróleo estão impactando as decisões de alocação de seus clientes?,Redução de risco nas carteiras (ex: redução da exposição a ações)
Q069,Como a recente escalada da guerra no Oriente Médio e o aumento do preço do petróleo estão impactando as decisões de alocação de seus clientes?,"Aumento de alocação em ativos que oferecem proteção nesse cenário (ex: dólar, Tesouro Selic)"
Q069,Como a recente escalada da guerra no Oriente Médio e o aumento do preço do petróleo estão impactando as decisões de alocação de seus clientes?,Aumento do interesse por ações de petroleiras ou por exposição ao petróleo e commodities
Q070,"Como você descreveria a postura atual de seus clientes em relação ao início do ciclo de corte de juros no Brasil, que deve se iniciar em março?",Estão aguardando a confirmação do ciclo e a queda da Selic e assim alterar a alocação
Q070,"Como você descreveria a postura atual de seus clientes em relação ao início do ciclo de corte de juros no Brasil, que deve se iniciar em março?",Estão aumentando exposição a risco de forma gradual
Q070,"Como você descreveria a postura atual de seus clientes em relação ao início do ciclo de corte de juros no Brasil, que deve se iniciar em março?","Estão mantendo postura neutra por enquanto, sem indicar mudanças relevantes"
Q070,"Como você descreveria a postura atual de seus clientes em relação ao início do ciclo de corte de juros no Brasil, que deve se iniciar em março?",Já se anteciparam ao ciclo e aumentaram exposição a risco
Q071,Você percebeu alguma mudança de comportamento dos seus clientes após o início da guerra no Oriente Médio?,"Sim, ficaram mais avessos à risco"
Q071,Você percebeu alguma mudança de comportamento dos seus clientes após o início da guerra no Oriente Médio?,Não tem influenciado as decisões de alocação até o momento
Q071,Você percebeu alguma mudança de comportamento dos seus clientes após o início da guerra no Oriente Médio?,"Sim, usaram a volatilidade como oportunidade"
Q072,"Como seus clientes têm reagido ao movimento recente de valorização do real, com o dólar voltando a cair abaixo de R$5,00?",Mantiveram o posicionamento sem mudanças relevantes
Q072,"Como seus clientes têm reagido ao movimento recente de valorização do real, com o dólar voltando a cair abaixo de R$5,00?",Aumentaram a exposição a ativos internacionais/dolarizados
Q072,"Como seus clientes têm reagido ao movimento recente de valorização do real, com o dólar voltando a cair abaixo de R$5,00?",Aumentaram a exposição a ativos locais
Q072,"Como seus clientes têm reagido ao movimento recente de valorização do real, com o dólar voltando a cair abaixo de R$5,00?",Reduziram a exposição a ativos internacionais/dolarizados
Q073,A recente valorização das ações ligadas ao tema de inteligência artificial elevou o interesse dos seus clientes por investimentos nesses setores ou Bolsas globais?,O interesse permaneceu estável
Q073,A recente valorização das ações ligadas ao tema de inteligência artificial elevou o interesse dos seus clientes por investimentos nesses setores ou Bolsas globais?,"Sim, de forma moderada"
Q073,A recente valorização das ações ligadas ao tema de inteligência artificial elevou o interesse dos seus clientes por investimentos nesses setores ou Bolsas globais?,Meus clientes não demonstram interesse por esse tema
Q073,A recente valorização das ações ligadas ao tema de inteligência artificial elevou o interesse dos seus clientes por investimentos nesses setores ou Bolsas globais?,"Sim, de forma expressiva"
Q073,A recente valorização das ações ligadas ao tema de inteligência artificial elevou o interesse dos seus clientes por investimentos nesses setores ou Bolsas globais?,"Não, o interesse diminuiu"
